register_id,direction,transport_mode,total_value
16351,Imports,Sea,26000000
16352,Imports,Sea,21000000
16353,Imports,Sea,21000000
16354,Imports,Sea,18000000
16355,Imports,Sea,17000000
16356,Imports,Sea,2000000
16357,Imports,Sea,2000000
16358,Imports,Sea,21000000
16359,Imports,Sea,24000000
16360,Imports,Sea,19000000
16361,Imports,Sea,20000000
16362,Imports,Sea,20000000
16363,Imports,Sea,2000000
16364,Imports,Sea,2000000
16365,Imports,Sea,28000000
16366,Imports,Sea,20000000
16367,Imports,Sea,16000000
16368,Imports,Sea,18000000
16369,Imports,Sea,21000000
16370,Imports,Sea,2000000
16371,Imports,Sea,2000000
16372,Imports,Sea,17000000
16373,Imports,Sea,16000000
16374,Imports,Sea,18000000
16375,Imports,Sea,23000000
16376,Imports,Sea,19000000
16377,Imports,Sea,1000000
16378,Imports,Sea,4000000
16379,Imports,Sea,43000000
16380,Imports,Sea,17000000
16381,Imports,Sea,36000000
16382,Imports,Sea,29000000
16383,Imports,Sea,2000000
16384,Imports,Sea,5000000
16385,Imports,Sea,2000000
16386,Imports,Sea,3000000
16387,Imports,Sea,22000000
16388,Imports,Sea,30000000
16389,Imports,Sea,25000000
16390,Imports,Sea,17000000
16391,Imports,Sea,2000000
16392,Imports,Sea,3000000
16393,Imports,Sea,20000000
16394,Imports,Sea,21000000
16395,Imports,Sea,20000000
16396,Imports,Sea,22000000
16397,Imports,Sea,18000000
16398,Imports,Sea,2000000
16399,Imports,Sea,2000000
16400,Imports,Sea,16000000
16401,Imports,Sea,18000000
16402,Imports,Sea,21000000
16403,Imports,Sea,21000000
16404,Imports,Sea,15000000
16405,Imports,Sea,2000000
16406,Imports,Sea,1000000
16407,Imports,Sea,2000000
16408,Imports,Sea,18000000
16409,Imports,Sea,39000000
16410,Imports,Sea,16000000
16411,Imports,Sea,32000000
16412,Imports,Sea,3000000
16413,Imports,Sea,2000000
16414,Imports,Sea,32000000
16415,Imports,Sea,22000000
16416,Imports,Sea,17000000
16417,Imports,Sea,21000000
16418,Imports,Sea,26000000
16419,Imports,Sea,2000000
16420,Imports,Sea,3000000
16421,Imports,Sea,27000000
16422,Imports,Sea,20000000
16423,Imports,Sea,18000000
16424,Imports,Sea,24000000
16425,Imports,Sea,18000000
16426,Imports,Sea,2000000
16427,Imports,Sea,2000000
16428,Imports,Sea,13000000
16429,Imports,Sea,20000000
16430,Imports,Sea,16000000
16431,Imports,Sea,31000000
16432,Imports,Sea,28000000
16433,Imports,Sea,2000000
16434,Imports,Sea,3000000
16435,Imports,Sea,26000000
16436,Imports,Sea,28000000
16437,Imports,Sea,27000000
16438,Imports,Sea,23000000
16439,Imports,Sea,18000000
16440,Imports,Sea,3000000
16441,Imports,Sea,1000000
16442,Imports,Sea,5000000
16443,Imports,Sea,21000000
16444,Imports,Sea,20000000
16445,Imports,Rail,22000000
16446,Imports,Rail,37000000
16447,Imports,Rail,3000000
16448,Imports,Rail,1000000
16449,Imports,Rail,20000000
16450,Imports,Rail,18000000
16451,Imports,Rail,20000000
16452,Imports,Rail,27000000
16453,Imports,Rail,25000000
16454,Imports,Rail,2000000
16455,Imports,Rail,2000000
16456,Imports,Rail,22000000
16457,Imports,Rail,23000000
16458,Imports,Rail,33000000
16459,Imports,Rail,20000000
16460,Imports,Rail,23000000
16461,Imports,Rail,2000000
16462,Imports,Rail,2000000
16463,Imports,Rail,29000000
16464,Imports,Rail,25000000
16465,Imports,Rail,20000000
16466,Imports,Rail,24000000
16467,Imports,Rail,19000000
16468,Imports,Rail,2000000
16469,Imports,Rail,3000000
16470,Imports,Rail,21000000
16471,Imports,Rail,17000000
16472,Imports,Rail,37000000
16473,Imports,Rail,4000000
16474,Imports,Rail,7000000
16475,Imports,Rail,8000000
16476,Imports,Rail,35000000
16477,Imports,Rail,36000000
16478,Imports,Rail,34000000
16479,Imports,Rail,23000000
16480,Imports,Rail,5000000
16481,Imports,Rail,3000000
16482,Imports,Rail,4000000
16483,Imports,Rail,23000000
16484,Imports,Road,36000000
16485,Imports,Road,36000000
16486,Imports,Road,25000000
16487,Imports,Road,10000000
16488,Imports,Rail,4000000
16489,Imports,Rail,23000000
16490,Imports,Rail,34000000
16491,Imports,Rail,33000000
16492,Imports,Rail,34000000
16493,Imports,Rail,22000000
16494,Imports,Rail,5000000
16495,Imports,Rail,4000000
16496,Imports,Rail,17000000
16497,Imports,Rail,19000000
16498,Imports,Rail,28000000
16499,Imports,Rail,26000000
16500,Imports,Rail,32000000
16501,Imports,Rail,4000000
16502,Imports,Rail,4000000
16503,Imports,Rail,18000000
16504,Imports,Rail,31000000
16505,Imports,Rail,23000000
16506,Imports,Rail,22000000
16507,Imports,Rail,21000000
16508,Imports,Rail,3000000
16509,Imports,Rail,2000000
16510,Imports,Rail,36000000
16511,Imports,Rail,20000000
16512,Imports,Rail,21000000
16513,Imports,Rail,28000000
16514,Imports,Rail,31000000
16515,Imports,Rail,2000000
16516,Imports,Rail,3000000
16517,Imports,Rail,19000000
16518,Imports,Sea,18000000
16519,Imports,Sea,27000000
16520,Imports,Sea,26000000
16521,Imports,Sea,22000000
16522,Imports,Sea,2000000
16523,Imports,Sea,3000000
16524,Imports,Sea,14000000
16525,Imports,Sea,25000000
16526,Imports,Sea,24000000
16527,Imports,Sea,35000000
16528,Imports,Sea,2000000
16529,Imports,Sea,5000000
16530,Imports,Sea,4000000
16531,Imports,Sea,2000000
16532,Imports,Sea,38000000
16533,Imports,Sea,28000000
16534,Imports,Sea,33000000
16535,Imports,Sea,44000000
16536,Imports,Sea,2000000
16537,Imports,Sea,4000000
16538,Imports,Sea,23000000
16539,Imports,Sea,24000000
16540,Imports,Sea,19000000
16541,Imports,Sea,27000000
16542,Imports,Sea,22000000
16543,Imports,Sea,2000000
16544,Imports,Sea,1000000
16545,Imports,Sea,16000000
16546,Imports,Sea,19000000
16547,Imports,Sea,22000000
16548,Imports,Sea,26000000
16549,Imports,Sea,20000000
16550,Imports,Sea,2000000
16551,Imports,Sea,1000000
16552,Imports,Sea,21000000
16553,Imports,Sea,21000000
16554,Imports,Sea,18000000
16555,Imports,Sea,37000000
16556,Imports,Sea,22000000
16557,Imports,Sea,2000000
16558,Imports,Sea,4000000
16559,Imports,Sea,3000000
16560,Imports,Sea,26000000
16561,Imports,Sea,28000000
16562,Imports,Sea,27000000
16563,Imports,Sea,19000000
16564,Imports,Sea,3000000
16565,Imports,Sea,6000000
16566,Imports,Sea,18000000
16567,Imports,Rail,24000000
16568,Imports,Rail,21000000
16569,Imports,Rail,21000000
16570,Imports,Rail,28000000
16571,Imports,Rail,2000000
16572,Imports,Rail,1000000
16573,Imports,Rail,17000000
16574,Imports,Rail,24000000
16575,Imports,Rail,18000000
16576,Imports,Rail,27000000
16577,Imports,Rail,20000000
16578,Imports,Rail,3000000
16579,Imports,Rail,2000000
16580,Imports,Rail,18000000
16581,Imports,Rail,20000000
16582,Imports,Rail,22000000
16583,Imports,Rail,31000000
16584,Imports,Rail,27000000
16585,Imports,Rail,3000000
16586,Imports,Rail,2000000
16587,Imports,Rail,28000000
16588,Imports,Rail,20000000
16589,Imports,Rail,19000000
16590,Imports,Rail,23000000
16591,Imports,Rail,19000000
16592,Imports,Rail,2000000
16593,Imports,Sea,1000000
16594,Imports,Sea,17000000
16595,Imports,Sea,15000000
16596,Imports,Sea,26000000
16597,Imports,Sea,35000000
16598,Imports,Sea,27000000
16599,Imports,Sea,2000000
16600,Imports,Sea,1000000
16601,Imports,Sea,2000000
16602,Imports,Sea,23000000
16603,Imports,Sea,27000000
16604,Imports,Sea,32000000
16605,Imports,Sea,34000000
16606,Imports,Sea,3000000
16607,Imports,Sea,1000000
16608,Imports,Sea,12000000
16609,Imports,Sea,19000000
16610,Imports,Sea,21000000
16611,Imports,Sea,25000000
16612,Imports,Sea,21000000
16613,Imports,Sea,3000000
16614,Imports,Sea,1000000
16615,Imports,Sea,20000000
16616,Imports,Sea,21000000
16617,Imports,Sea,22000000
16618,Imports,Sea,20000000
16619,Imports,Sea,41000000
16620,Imports,Sea,9000000
16621,Imports,Sea,2000000
16622,Imports,Sea,15000000
16623,Imports,Sea,23000000
16624,Imports,Rail,26000000
16625,Imports,Rail,2000000
16626,Imports,Rail,1000000
16627,Imports,Rail,2000000
16628,Imports,Rail,23000000
16629,Imports,Rail,45000000
16630,Imports,Rail,23000000
16631,Imports,Rail,29000000
16632,Imports,Rail,2000000
16633,Imports,Rail,1000000
16634,Imports,Rail,19000000
16635,Imports,Rail,27000000
16636,Imports,Rail,18000000
16637,Imports,Rail,35000000
16638,Imports,Rail,21000000
16639,Imports,Rail,2000000
16640,Imports,Rail,1000000
16641,Imports,Rail,32000000
16642,Imports,Rail,30000000
16643,Imports,Rail,22000000
16644,Imports,Rail,26000000
16645,Imports,Road,26000000
16646,Imports,Road,9000000
16647,Imports,Road,1000000
16648,Imports,Road,21000000
16649,Imports,Road,30000000
16650,Imports,Road,22000000
16651,Imports,Road,22000000
16652,Imports,Road,22000000
16653,Imports,Road,2000000
16654,Imports,Road,5000000
16655,Imports,Road,22000000
16656,Imports,Sea,23000000
16657,Imports,Sea,23000000
16658,Imports,Sea,22000000
16659,Imports,Sea,23000000
16660,Imports,Sea,2000000
16661,Imports,Sea,2000000
16662,Imports,Sea,22000000
16663,Imports,Sea,28000000
16664,Imports,Sea,37000000
16665,Imports,Sea,25000000
16666,Imports,Sea,25000000
16667,Imports,Sea,1000000
16668,Imports,Sea,1000000
16669,Imports,Sea,18000000
16670,Imports,Sea,34000000
16671,Imports,Sea,26000000
16672,Imports,Rail,36000000
16673,Imports,Rail,28000000
16674,Imports,Rail,2000000
16675,Imports,Rail,2000000
16676,Imports,Rail,20000000
16677,Imports,Rail,21000000
16678,Imports,Rail,24000000
16679,Imports,Rail,30000000
16680,Imports,Rail,21000000
16681,Imports,Rail,5000000
16682,Imports,Rail,1000000
16683,Imports,Rail,28000000
16684,Imports,Rail,27000000
16685,Imports,Rail,21000000
16686,Imports,Rail,20000000
16687,Imports,Rail,27000000
16688,Imports,Rail,3000000
16689,Imports,Rail,2000000
16690,Imports,Rail,23000000
16691,Imports,Rail,30000000
16692,Imports,Rail,32000000
16693,Imports,Rail,46000000
16694,Imports,Rail,2000000
16695,Imports,Rail,1000000
16696,Imports,Rail,1000000
16697,Imports,Rail,2000000
16698,Imports,Rail,35000000
16699,Imports,Rail,33000000
16700,Imports,Rail,24000000
16701,Imports,Rail,34000000
16702,Imports,Rail,1000000
16703,Imports,Rail,3000000
16704,Imports,Rail,22000000
16705,Imports,Rail,2000000
16706,Imports,Rail,21000000
16707,Imports,Rail,23000000
16708,Imports,Rail,25000000
16709,Imports,Rail,2000000
16710,Imports,Rail,3000000
16711,Imports,Rail,20000000
16712,Imports,Rail,23000000
16713,Imports,Rail,47000000
16714,Imports,Rail,28000000
16715,Imports,Rail,21000000
16716,Imports,Rail,2000000
16717,Imports,Rail,3000000
16718,Imports,Rail,37000000
16719,Imports,Rail,31000000
16720,Imports,Rail,24000000
16721,Imports,Rail,21000000
16722,Imports,Rail,19000000
16723,Imports,Rail,3000000
16724,Imports,Rail,2000000
16725,Imports,Road,20000000
16726,Imports,Road,17000000
16727,Imports,Road,19000000
16728,Imports,Road,23000000
16729,Imports,Road,22000000
16730,Imports,Road,1000000
16731,Imports,Road,3000000
16732,Imports,Road,32000000
16733,Imports,Road,18000000
16734,Imports,Road,27000000
16735,Imports,Road,28000000
16736,Imports,Road,34000000
16737,Imports,Road,2000000
16738,Imports,Road,2000000
16739,Imports,Road,22000000
16740,Imports,Road,36000000
16741,Imports,Road,22000000
16742,Imports,Road,31000000
16743,Imports,Road,26000000
16744,Imports,Road,2000000
16745,Imports,Rail,2000000
16746,Imports,Rail,2000000
16747,Imports,Rail,27000000
16748,Imports,Rail,22000000
16749,Imports,Rail,40000000
16750,Imports,Rail,25000000
16751,Imports,Rail,3000000
16752,Imports,Rail,2000000
16753,Imports,Rail,19000000
16754,Imports,Rail,22000000
16755,Imports,Rail,23000000
16756,Imports,Rail,39000000
16757,Imports,Rail,19000000
16758,Imports,Rail,2000000
16759,Imports,Rail,1000000
16760,Imports,Rail,15000000
16761,Imports,Rail,21000000
16762,Imports,Rail,26000000
16763,Imports,Rail,30000000
16764,Imports,Rail,16000000
16765,Imports,Rail,2000000
16766,Imports,Rail,2000000
16767,Imports,Rail,22000000
16768,Imports,Rail,21000000
16769,Imports,Rail,27000000
16770,Imports,Rail,25000000
16771,Imports,Rail,18000000
16772,Imports,Rail,5000000
16773,Imports,Rail,4000000
16774,Imports,Rail,37000000
16775,Imports,Rail,27000000
16776,Imports,Rail,32000000
16777,Imports,Rail,2000000
16778,Imports,Rail,2000000
16779,Imports,Rail,24000000
16780,Imports,Rail,3000000
16781,Imports,Rail,28000000
16782,Imports,Rail,27000000
16783,Imports,Rail,39000000
16784,Imports,Rail,1000000
16785,Imports,Rail,5000000
16786,Imports,Rail,25000000
16787,Imports,Rail,22000000
16788,Imports,Rail,41000000
16789,Imports,Rail,21000000
16790,Imports,Rail,17000000
16791,Imports,Rail,2000000
16792,Imports,Rail,4000000
16793,Imports,Rail,27000000
16794,Imports,Rail,22000000
16795,Imports,Air,23000000
16796,Imports,Air,22000000
16797,Imports,Air,39000000
16798,Imports,Air,1000000
16799,Imports,Air,2000000
16800,Imports,Air,21000000
16801,Imports,Air,22000000
16802,Imports,Air,22000000
16803,Imports,Air,27000000
16804,Imports,Air,23000000
16805,Imports,Air,2000000
16806,Imports,Air,2000000
16807,Imports,Air,24000000
16808,Imports,Air,26000000
16809,Imports,Air,21000000
16810,Imports,Air,23000000
16811,Imports,Air,46000000
16812,Imports,Air,2000000
16813,Imports,Air,3000000
16814,Imports,Air,23000000
16815,Imports,Air,22000000
16816,Imports,Air,19000000
16817,Imports,Air,22000000
16818,Imports,Air,43000000
16819,Imports,Air,2000000
16820,Imports,Air,2000000
16821,Imports,Air,31000000
16822,Imports,Air,22000000
16823,Imports,Air,38000000
16824,Imports,Air,25000000
16825,Imports,Air,22000000
16826,Imports,Air,2000000
16827,Imports,Air,3000000
16828,Imports,Air,20000000
16829,Imports,Sea,55000000
16830,Imports,Sea,26000000
16831,Imports,Sea,25000000
16832,Imports,Sea,1000000
16833,Imports,Sea,3000000
16834,Imports,Sea,4000000
16835,Imports,Sea,3000000
16836,Imports,Sea,26000000
16837,Imports,Sea,27000000
16838,Imports,Sea,34000000
16839,Imports,Sea,28000000
16840,Imports,Sea,2000000
16841,Imports,Sea,2000000
16842,Imports,Sea,25000000
16843,Imports,Sea,22000000
16844,Imports,Sea,18000000
16845,Imports,Sea,36000000
16846,Imports,Sea,19000000
16847,Imports,Sea,2000000
16848,Imports,Sea,2000000
16849,Imports,Sea,18000000
16850,Imports,Sea,17000000
16851,Imports,Sea,30000000
16852,Imports,Sea,22000000
16853,Imports,Sea,31000000
16854,Imports,Sea,2000000
16855,Imports,Sea,2000000
16856,Imports,Sea,27000000
16857,Imports,Sea,30000000
16858,Imports,Sea,3000000
16859,Imports,Sea,23000000
16860,Imports,Sea,28000000
16861,Imports,Sea,1000000
16862,Imports,Sea,2000000
16863,Imports,Sea,21000000
16864,Imports,Sea,28000000
16865,Imports,Sea,23000000
16866,Imports,Sea,21000000
16867,Imports,Sea,49000000
16868,Imports,Sea,3000000
16869,Imports,Sea,2000000
16870,Imports,Sea,18000000
16871,Imports,Sea,27000000
16872,Imports,Sea,23000000
16873,Imports,Sea,19000000
16874,Imports,Sea,36000000
16875,Imports,Sea,2000000
16876,Imports,Sea,2000000
16877,Imports,Sea,18000000
16878,Imports,Sea,23000000
16879,Imports,Sea,19000000
16880,Imports,Sea,23000000
16881,Imports,Sea,20000000
16882,Imports,Sea,2000000
16883,Imports,Sea,3000000
16884,Imports,Sea,23000000
16885,Imports,Sea,25000000
16886,Imports,Sea,22000000
16887,Imports,Sea,21000000
16888,Imports,Sea,37000000
16889,Imports,Sea,2000000
16890,Imports,Air,1000000
16891,Imports,Air,28000000
16892,Imports,Air,24000000
16893,Imports,Air,17000000
16894,Imports,Air,21000000
16895,Imports,Air,23000000
16896,Imports,Air,2000000
16897,Imports,Air,2000000
16898,Imports,Air,3000000
16899,Imports,Air,24000000
16900,Imports,Air,26000000
16901,Imports,Air,28000000
16902,Imports,Air,30000000
16903,Imports,Air,2000000
16904,Imports,Air,3000000
16905,Imports,Air,23000000
16906,Imports,Air,28000000
16907,Imports,Air,21000000
16908,Imports,Air,26000000
16909,Imports,Air,44000000
16910,Imports,Air,2000000
16911,Imports,Air,3000000
16912,Imports,Air,19000000
16913,Imports,Air,27000000
16914,Imports,Air,23000000
16915,Imports,Air,40000000
16916,Imports,Air,21000000
16917,Imports,Air,2000000
16918,Imports,Air,2000000
16919,Imports,Air,19000000
16920,Imports,Air,23000000
16921,Imports,Air,27000000
16922,Imports,Air,26000000
16923,Imports,Air,25000000
16924,Imports,Air,2000000
16925,Imports,Air,5000000
16926,Imports,Air,40000000
16927,Imports,Air,24000000
16928,Imports,Air,28000000
16929,Imports,Air,2000000
16930,Imports,Air,4000000
16931,Imports,Air,21000000
16932,Imports,Air,28000000
16933,Imports,Air,24000000
16934,Imports,Air,28000000
16935,Imports,Air,18000000
16936,Imports,Air,2000000
16937,Imports,Air,4000000
16938,Imports,Air,19000000
16939,Imports,Air,35000000
16940,Imports,Air,25000000
16941,Imports,Air,28000000
16942,Imports,Air,22000000
16943,Imports,Air,2000000
16944,Imports,Air,5000000
16945,Imports,Air,26000000
16946,Imports,Air,26000000
16947,Imports,Air,22000000
16948,Imports,Air,38000000
16949,Imports,Air,23000000
16950,Imports,Air,2000000
16951,Imports,Air,3000000
16952,Imports,Air,22000000
16953,Imports,Air,30000000
16954,Imports,Air,18000000
16955,Imports,Air,27000000
16956,Imports,Air,41000000
16957,Imports,Air,3000000
16958,Imports,Air,2000000
16959,Imports,Air,42000000
16960,Imports,Air,34000000
16961,Imports,Air,41000000
16962,Imports,Air,22000000
16963,Imports,Air,21000000
16964,Imports,Air,2000000
16965,Imports,Air,2000000
16966,Imports,Air,26000000
16967,Imports,Air,19000000
16968,Imports,Air,25000000
16969,Imports,Air,30000000
16970,Imports,Air,25000000
16971,Imports,Air,2000000
16972,Imports,Air,2000000
16973,Imports,Air,24000000
16974,Imports,Air,35000000
16975,Imports,Air,30000000
16976,Imports,Air,26000000
16977,Imports,Air,17000000
16978,Imports,Air,2000000
16979,Imports,Air,2000000
16980,Imports,Air,20000000
16981,Imports,Air,25000000
16982,Imports,Air,20000000
16983,Imports,Air,27000000
16984,Imports,Air,18000000
16985,Imports,Air,2000000
16986,Imports,Air,2000000
16987,Imports,Air,24000000
16988,Imports,Air,18000000
16989,Imports,Air,42000000
16990,Imports,Air,25000000
16991,Imports,Air,22000000
16992,Imports,Air,2000000
16993,Imports,Air,2000000
16994,Imports,Air,23000000
16995,Imports,Air,46000000
16996,Imports,Air,29000000
16997,Imports,Air,30000000
16998,Imports,Air,27000000
16999,Imports,Air,2000000
17000,Imports,Air,2000000
17001,Imports,Air,28000000
17002,Imports,Air,24000000
17003,Imports,Air,22000000
17004,Imports,Air,23000000
17005,Imports,Air,4000000
17006,Imports,Air,2000000
17007,Imports,Air,1000000
17008,Imports,Air,2000000
17009,Imports,Sea,33000000
17010,Imports,Sea,59000000
17011,Imports,Sea,17000000
17012,Imports,Sea,25000000
17013,Imports,Sea,2000000
17014,Imports,Sea,1000000
17015,Imports,Sea,21000000
17016,Imports,Sea,37000000
17017,Imports,Sea,29000000
17018,Imports,Sea,19000000
17019,Imports,Sea,19000000
17020,Imports,Sea,3000000
17021,Imports,Sea,3000000
17022,Imports,Sea,23000000
17023,Imports,Sea,25000000
17024,Imports,Sea,33000000
17025,Imports,Sea,28000000
17026,Imports,Sea,27000000
17027,Imports,Sea,4000000
17028,Imports,Sea,4000000
17029,Imports,Sea,31000000
17030,Imports,Sea,25000000
17031,Imports,Sea,24000000
17032,Imports,Sea,23000000
17033,Imports,Sea,18000000
17034,Imports,Sea,19000000
17035,Imports,Sea,4000000
17036,Imports,Sea,23000000
17037,Imports,Sea,28000000
17038,Imports,Sea,32000000
17039,Imports,Sea,37000000
17040,Imports,Sea,24000000
17041,Imports,Sea,3000000
17042,Imports,Sea,3000000
17043,Imports,Sea,23000000
17044,Imports,Sea,29000000
17045,Imports,Sea,30000000
17046,Imports,Sea,20000000
17047,Imports,Sea,21000000
17048,Imports,Sea,4000000
17049,Imports,Sea,1000000
17050,Imports,Sea,3000000
17051,Imports,Sea,32000000
17052,Imports,Sea,34000000
17053,Imports,Sea,32000000
17054,Imports,Sea,39000000
17055,Imports,Sea,2000000
17056,Imports,Sea,2000000
17057,Imports,Sea,24000000
17058,Imports,Sea,44000000
17059,Imports,Sea,26000000
17060,Imports,Sea,20000000
17061,Imports,Sea,24000000
17062,Imports,Sea,3000000
17063,Imports,Sea,2000000
17064,Imports,Sea,24000000
17065,Imports,Sea,24000000
17066,Imports,Sea,24000000
17067,Imports,Sea,33000000
17068,Imports,Sea,27000000
17069,Imports,Sea,2000000
17070,Imports,Sea,2000000
17071,Imports,Sea,25000000
17072,Imports,Sea,34000000
17073,Imports,Sea,22000000
17074,Imports,Sea,24000000
17075,Imports,Sea,19000000
17076,Imports,Sea,2000000
17077,Imports,Sea,2000000
17078,Imports,Sea,33000000
17079,Imports,Sea,47000000
17080,Imports,Sea,30000000
17081,Imports,Sea,5000000
17082,Imports,Sea,2000000
17083,Imports,Sea,26000000
17084,Imports,Sea,21000000
17085,Imports,Sea,29000000
17086,Imports,Sea,3000000
17087,Imports,Sea,27000000
17088,Imports,Sea,3000000
17089,Imports,Sea,2000000
17090,Imports,Sea,28000000
17091,Imports,Sea,28000000
17092,Imports,Sea,27000000
17093,Imports,Sea,32000000
17094,Imports,Sea,21000000
17095,Imports,Sea,3000000
17096,Imports,Sea,2000000
17097,Imports,Sea,22000000
17098,Imports,Sea,40000000
17099,Imports,Sea,27000000
17100,Imports,Sea,15000000
17101,Imports,Sea,23000000
17102,Imports,Sea,3000000
17103,Imports,Sea,1000000
17104,Imports,Sea,28000000
17105,Imports,Sea,29000000
17106,Imports,Sea,21000000
17107,Imports,Sea,32000000
17108,Imports,Sea,17000000
17109,Imports,Sea,2000000
17110,Imports,Sea,7000000
17111,Imports,Sea,21000000
17112,Imports,Sea,40000000
17113,Imports,Sea,27000000
17114,Imports,Sea,19000000
17115,Imports,Sea,23000000
17116,Imports,Sea,3000000
17117,Imports,Sea,2000000
17118,Imports,Sea,20000000
17119,Imports,Sea,23000000
17120,Imports,Sea,25000000
17121,Imports,Sea,36000000
17122,Imports,Sea,34000000
17123,Imports,Sea,2000000
17124,Imports,Sea,1000000
17125,Imports,Sea,27000000
17126,Imports,Sea,27000000
17127,Imports,Sea,22000000
17128,Imports,Sea,38000000
17129,Imports,Sea,22000000
17130,Imports,Sea,2000000
17131,Imports,Sea,2000000
17132,Imports,Sea,20000000
17133,Imports,Sea,25000000
17134,Imports,Sea,35000000
17135,Imports,Sea,25000000
17136,Imports,Sea,17000000
17137,Imports,Sea,1000000
17138,Imports,Sea,1000000
17139,Imports,Sea,14000000
17140,Imports,Sea,17000000
17141,Imports,Sea,31000000
17142,Imports,Sea,23000000
17143,Imports,Sea,21000000
17144,Imports,Sea,1000000
17145,Imports,Sea,1000000
17146,Imports,Sea,18000000
17147,Imports,Sea,23000000
17148,Imports,Sea,21000000
17149,Imports,Sea,41000000
17150,Imports,Sea,1000000
17151,Imports,Sea,2000000
17152,Imports,Sea,1000000
17153,Imports,Sea,2000000
17154,Imports,Sea,41000000
17155,Imports,Sea,25000000
17156,Imports,Sea,17000000
17157,Imports,Sea,42000000
17158,Imports,Sea,2000000
17159,Imports,Sea,2000000
17160,Imports,Sea,20000000
17161,Imports,Sea,24000000
17162,Imports,Sea,29000000
17163,Imports,Sea,21000000
17164,Imports,Sea,16000000
17165,Imports,Sea,1000000
17166,Imports,Sea,1000000
17167,Imports,Sea,2000000
17168,Imports,Sea,38000000
17169,Imports,Sea,18000000
17170,Imports,Sea,14000000
17171,Imports,Sea,23000000
17172,Imports,Sea,3000000
17173,Imports,Sea,1000000
17174,Imports,Sea,31000000
17175,Imports,Rail,23000000
17176,Imports,Rail,29000000
17177,Imports,Rail,26000000
17178,Imports,Rail,27000000
17179,Imports,Rail,1000000
17180,Imports,Rail,3000000
17181,Imports,Rail,24000000
17182,Imports,Rail,22000000
17183,Imports,Rail,23000000
17184,Imports,Rail,14000000
17185,Imports,Rail,23000000
17186,Imports,Rail,3000000
17187,Imports,Rail,2000000
17188,Imports,Rail,27000000
17189,Imports,Road,28000000
17190,Imports,Road,34000000
17191,Imports,Road,23000000
17192,Imports,Road,17000000
17193,Imports,Road,2000000
17194,Imports,Road,2000000
17195,Imports,Road,24000000
17196,Imports,Road,19000000
17197,Imports,Road,25000000
17198,Imports,Road,14000000
17199,Imports,Road,14000000
17200,Imports,Road,2000000
17201,Imports,Road,1000000
17202,Imports,Road,6000000
17203,Imports,Road,33000000
17204,Imports,Rail,43000000
17205,Imports,Rail,39000000
17206,Imports,Rail,27000000
17207,Imports,Rail,2000000
17208,Imports,Road,2000000
17209,Imports,Road,26000000
17210,Imports,Road,22000000
17211,Imports,Road,29000000
17212,Imports,Road,25000000
17213,Imports,Road,23000000
17214,Imports,Road,1000000
17215,Imports,Road,2000000
17216,Imports,Road,23000000
17217,Imports,Road,29000000
17218,Imports,Road,22000000
17219,Imports,Road,23000000
17220,Imports,Road,18000000
17221,Imports,Road,3000000
17222,Imports,Road,2000000
17223,Imports,Road,20000000
17224,Imports,Road,44000000
17225,Imports,Road,35000000
17226,Imports,Road,27000000
17227,Imports,Road,22000000
17228,Imports,Road,4000000
17229,Imports,Road,2000000
17230,Imports,Road,24000000
17231,Imports,Road,31000000
17232,Imports,Road,32000000
17233,Imports,Road,1000000
17234,Imports,Road,2000000
17235,Imports,Road,4000000
17236,Imports,Road,9000000
17237,Imports,Road,6000000
17238,Imports,Road,8000000
17239,Imports,Road,1000000
17240,Imports,Road,0
17241,Imports,Road,0
17242,Imports,Road,5000000
17243,Imports,Road,5000000
17244,Imports,Road,7000000
17245,Imports,Road,7000000
17246,Imports,Road,4000000
17247,Imports,Road,1000000
17248,Imports,Road,1000000
17249,Imports,Road,4000000
17250,Imports,Road,14000000
17251,Imports,Road,2000000
17252,Imports,Road,3000000
17253,Imports,Road,4000000
17254,Imports,Road,1000000
17255,Imports,Road,0
17256,Imports,Road,5000000
17257,Imports,Road,3000000
17258,Imports,Road,3000000
17259,Imports,Road,5000000
17260,Imports,Road,3000000
17261,Imports,Road,1000000
17262,Imports,Road,4000000
17263,Imports,Road,6000000
17264,Imports,Road,3000000
17265,Imports,Road,3000000
17266,Imports,Road,5000000
17267,Imports,Road,3000000
17268,Imports,Road,0
17269,Imports,Road,0
17270,Imports,Road,2000000
17271,Imports,Road,3000000
17272,Imports,Road,8000000
17273,Imports,Road,4000000
17274,Imports,Road,5000000
17275,Imports,Road,0
17276,Imports,Road,0
17277,Imports,Road,4000000
17278,Imports,Road,6000000
17279,Imports,Road,3000000
17280,Imports,Road,4000000
17281,Imports,Road,4000000
17282,Imports,Road,2000000
17283,Imports,Road,1000000
17284,Imports,Road,5000000
17285,Imports,Road,3000000
17286,Imports,Road,4000000
17287,Imports,Road,3000000
17288,Imports,Road,3000000
17289,Imports,Road,0
17290,Imports,Road,1000000
17291,Imports,Road,3000000
17292,Imports,Road,5000000
17293,Imports,Road,9000000
17294,Imports,Road,4000000
17295,Imports,Road,1000000
17296,Imports,Road,0
17297,Imports,Road,1000000
17298,Imports,Road,0
17299,Imports,Road,4000000
17300,Imports,Road,3000000
17301,Imports,Road,6000000
17302,Imports,Road,3000000
17303,Imports,Road,1000000
